id,abstract,conclusion,n_conclusion_sections,total
astro-ph/0412267,0,0,1,0
astro-ph/0412269,0,0,1,0
astro-ph/0412270,0,0,1,0
astro-ph/0412271,0,0,0,0
astro-ph/0412272,0,1,1,1
astro-ph/0412274,0,0,0,0
astro-ph/0412275,0,0,0,0
astro-ph/0412276,0,0,0,0
astro-ph/0412277,0,0,1,0
astro-ph/0412278,0,0,0,0
astro-ph/0412279,0,0,0,0
astro-ph/0412280,0,0,0,0
astro-ph/0412281,0,0,0,0
astro-ph/0412282,0,2,2,2
astro-ph/0412284,1,0,0,1
astro-ph/0412285,0,0,1,0
astro-ph/0412286,0,4,1,4
astro-ph/0412287,0,5,1,5
astro-ph/0412288,0,0,0,0
astro-ph/0412289,0,0,0,0
astro-ph/0412290,0,0,1,0
astro-ph/0412291,0,0,2,0
astro-ph/0412292,0,0,0,0
astro-ph/0412293,0,2,1,2
astro-ph/0412294,0,0,0,0
astro-ph/0412295,0,0,0,0
astro-ph/0412296,0,0,2,0
astro-ph/0412297,0,0,0,0
astro-ph/0412298,0,0,1,0
astro-ph/0412299,0,0,1,0
astro-ph/0412300,0,2,1,2
astro-ph/0412301,0,0,1,0
astro-ph/0412302,0,0,1,0
astro-ph/0412306,0,23,2,23
astro-ph/0412307,0,0,1,0
astro-ph/0412308,2,0,1,2
astro-ph/0412309,0,3,2,3
astro-ph/0412310,0,0,0,0
astro-ph/0412311,0,0,1,0
astro-ph/0412312,0,0,1,0
astro-ph/0412313,0,0,1,0
astro-ph/0412314,0,0,1,0
astro-ph/0412315,0,0,0,0
astro-ph/0412316,2,2,1,4
astro-ph/0412317,0,0,2,0
astro-ph/0412318,0,1,2,1
astro-ph/0412319,0,2,1,2
astro-ph/0412320,0,9,2,9
astro-ph/0412321,0,0,0,0
astro-ph/0412324,0,0,2,0
astro-ph/0412327,0,0,1,0
astro-ph/0412328,0,0,1,0
astro-ph/0412329,1,0,0,1
astro-ph/0412330,0,0,0,0
astro-ph/0412331,0,0,0,0
astro-ph/0412332,0,0,1,0
astro-ph/0412333,0,0,0,0
astro-ph/0412334,0,0,1,0
astro-ph/0412335,2,1,1,3
astro-ph/0412336,0,1,1,1
astro-ph/0412337,1,5,1,6
astro-ph/0412338,0,0,1,0
astro-ph/0412339,1,1,1,2
astro-ph/0412340,0,0,1,0
astro-ph/0412341,0,2,1,2
astro-ph/0412343,0,0,1,0
astro-ph/0412344,0,0,1,0
astro-ph/0412345,0,15,2,15
astro-ph/0412346,1,3,1,4
astro-ph/0412347,0,0,1,0
astro-ph/0412348,0,0,1,0
astro-ph/0412350,0,2,1,2
astro-ph/0412351,0,0,0,0
astro-ph/0412352,0,0,2,0
astro-ph/0412353,0,0,2,0
astro-ph/0412355,1,0,0,1
astro-ph/0412356,0,0,1,0
astro-ph/0412357,0,0,1,0
astro-ph/0412358,0,0,1,0
astro-ph/0412360,1,0,0,1
astro-ph/0412361,1,4,1,5
astro-ph/0412362,0,0,2,0
astro-ph/0412363,0,0,1,0
astro-ph/0412364,0,0,1,0
astro-ph/0412365,3,9,2,12
astro-ph/0412367,0,0,1,0
astro-ph/0412368,0,1,2,1
astro-ph/0412369,2,0,0,2
astro-ph/0412370,0,0,2,0
astro-ph/0412372,1,2,1,3
astro-ph/0412373,0,0,0,0
astro-ph/0412374,0,0,0,0
astro-ph/0412375,0,0,1,0
astro-ph/0412376,0,0,1,0
astro-ph/0412377,0,0,1,0
astro-ph/0412379,0,0,1,0
astro-ph/0412380,0,0,1,0
astro-ph/0412383,1,15,2,16
astro-ph/0412384,0,0,2,0
astro-ph/0412385,0,0,0,0
astro-ph/0412386,0,0,0,0
astro-ph/0412387,2,1,1,3
astro-ph/0412388,0,10,2,10
astro-ph/0412389,2,3,1,5
astro-ph/0412390,1,72,2,73
astro-ph/0412391,0,0,1,0
astro-ph/0412392,0,0,1,0
astro-ph/0412394,0,0,0,0
astro-ph/0412395,0,0,1,0
astro-ph/0412396,0,0,1,0
astro-ph/0412397,0,1,1,1
astro-ph/0412398,0,0,1,0
astro-ph/0412399,0,0,0,0
astro-ph/0412400,1,4,1,5
astro-ph/0412402,1,0,2,1
astro-ph/0412403,1,7,1,8
astro-ph/0412404,0,0,1,0
astro-ph/0412405,0,0,1,0
astro-ph/0412406,0,7,2,7
astro-ph/0412407,0,0,0,0
astro-ph/0412408,0,0,1,0
astro-ph/0412409,0,0,2,0
astro-ph/0412410,0,0,2,0
astro-ph/0412411,0,0,0,0
astro-ph/0412412,0,0,0,0
astro-ph/0412414,0,5,2,5
astro-ph/0412415,0,0,1,0
astro-ph/0412416,0,0,0,0
astro-ph/0412417,0,0,1,0
astro-ph/0412419,0,1,1,1
astro-ph/0412420,0,4,2,4
astro-ph/0412421,0,0,2,0
astro-ph/0412422,0,0,0,0
astro-ph/0412423,0,0,0,0
astro-ph/0412425,0,0,1,0
astro-ph/0412426,0,0,1,0
astro-ph/0412427,0,0,1,0
astro-ph/0412428,0,0,0,0
astro-ph/0412430,0,30,2,30
astro-ph/0412431,0,0,0,0
astro-ph/0412432,0,0,0,0
astro-ph/0412433,0,0,0,0
astro-ph/0412434,0,14,2,14
astro-ph/0412435,5,5,1,10
astro-ph/0412436,0,4,1,4
astro-ph/0412437,0,0,0,0
astro-ph/0412438,0,0,1,0
astro-ph/0412439,0,24,1,24
astro-ph/0412440,0,0,0,0
astro-ph/0412441,0,0,2,0
astro-ph/0412442,0,0,0,0
astro-ph/0412443,0,0,1,0
astro-ph/0412444,0,1,2,1
astro-ph/0412445,1,0,0,1
astro-ph/0412447,0,0,0,0
astro-ph/0412448,2,36,1,38
astro-ph/0412449,0,0,1,0
astro-ph/0412450,0,1,2,1
astro-ph/0412451,1,0,1,1
astro-ph/0412453,0,0,1,0
astro-ph/0412454,0,0,1,0
astro-ph/0412455,0,2,2,2
astro-ph/0412456,0,0,1,0
astro-ph/0412457,0,0,1,0
astro-ph/0412458,0,0,2,0
astro-ph/0412459,0,0,3,0
astro-ph/0412460,0,0,1,0
astro-ph/0412461,0,0,2,0
astro-ph/0412462,0,0,1,0
astro-ph/0412464,0,0,1,0
astro-ph/0412465,0,0,1,0
astro-ph/0412466,0,3,2,3
astro-ph/0412467,0,4,2,4
astro-ph/0412468,0,1,1,1
astro-ph/0412469,0,0,1,0
astro-ph/0412470,0,0,0,0
astro-ph/0412471,0,0,1,0
astro-ph/0412472,0,0,1,0
astro-ph/0412473,0,0,2,0
astro-ph/0412474,0,0,0,0
astro-ph/0412476,3,9,2,12
astro-ph/0412478,0,0,1,0
astro-ph/0412479,0,0,0,0
astro-ph/0412480,0,0,2,0
astro-ph/0412481,0,0,1,0
astro-ph/0412482,0,0,2,0
astro-ph/0412483,0,4,2,4
astro-ph/0412484,0,0,1,0
astro-ph/0412485,1,2,1,3
astro-ph/0412487,1,5,1,6
astro-ph/0412488,0,0,4,0
astro-ph/0412489,0,2,2,2
astro-ph/0412490,0,0,2,0
astro-ph/0412491,0,0,1,0
astro-ph/0412492,0,0,1,0
astro-ph/0412493,0,0,1,0
astro-ph/0412494,1,0,2,1
astro-ph/0412495,0,0,1,0
astro-ph/0412496,0,5,2,5
astro-ph/0412497,0,0,2,0
astro-ph/0412498,0,2,1,2
astro-ph/0412499,0,0,0,0
astro-ph/0412500,0,0,1,0
astro-ph/0412501,1,1,1,2
astro-ph/0412504,0,0,1,0
astro-ph/0412507,2,0,1,2
astro-ph/0412508,0,1,1,1
astro-ph/0412509,0,1,1,1
astro-ph/0412510,0,0,2,0
astro-ph/0412511,0,0,1,0
astro-ph/0412512,0,0,1,0
astro-ph/0412513,0,0,2,0
astro-ph/0412514,1,2,2,3
astro-ph/0412515,0,0,1,0
astro-ph/0412516,2,0,0,2
astro-ph/0412517,0,0,2,0
astro-ph/0412518,0,0,2,0
astro-ph/0412520,0,0,0,0
astro-ph/0412521,0,3,1,3
astro-ph/0412523,0,0,1,0
astro-ph/0412524,0,0,0,0
astro-ph/0412525,0,0,1,0
astro-ph/0412526,0,0,1,0
astro-ph/0412527,0,12,2,12
astro-ph/0412528,0,1,2,1
astro-ph/0412530,0,0,2,0
astro-ph/0412532,0,0,1,0
astro-ph/0412533,0,0,2,0
astro-ph/0412534,0,0,1,0
astro-ph/0412535,0,0,1,0
astro-ph/0412537,0,0,1,0
astro-ph/0412538,0,0,0,0
astro-ph/0412539,0,0,1,0
astro-ph/0412540,1,12,1,13
astro-ph/0412541,0,0,0,0
astro-ph/0412542,0,0,2,0
astro-ph/0412543,0,2,1,2
astro-ph/0412545,0,2,2,2
astro-ph/0412547,0,0,1,0
astro-ph/0412548,3,3,1,6
astro-ph/0412549,0,5,1,5
astro-ph/0412550,0,0,1,0
astro-ph/0412551,0,0,0,0
astro-ph/0412552,0,0,0,0
astro-ph/0412553,0,0,1,0
astro-ph/0412554,0,0,1,0
astro-ph/0412555,0,12,2,12
astro-ph/0412556,0,0,1,0
astro-ph/0412557,0,0,1,0
astro-ph/0412558,0,0,1,0
astro-ph/0412559,0,5,1,5
astro-ph/0412561,0,1,1,1
astro-ph/0412562,0,0,1,0
astro-ph/0412563,0,1,2,1
astro-ph/0412564,0,0,2,0
astro-ph/0412566,0,1,1,1
astro-ph/0412567,0,0,1,0
astro-ph/0412568,0,3,1,3
astro-ph/0412569,0,2,1,2
astro-ph/0412570,6,0,0,6
astro-ph/0412571,0,0,0,0
astro-ph/0412572,0,0,0,0
astro-ph/0412573,2,17,2,19
astro-ph/0412574,0,53,2,53
astro-ph/0412575,0,0,1,0
astro-ph/0412576,0,0,0,0
astro-ph/0412577,0,0,2,0
astro-ph/0412578,0,0,2,0
astro-ph/0412579,0,3,2,3
astro-ph/0412580,0,2,1,2
astro-ph/0412581,0,0,1,0
astro-ph/0412582,0,0,0,0
astro-ph/0412583,1,0,1,1
astro-ph/0412584,0,0,0,0
astro-ph/0412585,0,0,1,0
astro-ph/0412586,0,0,0,0
astro-ph/0412587,0,0,0,0
astro-ph/0412589,3,3,1,6
astro-ph/0412590,0,1,1,1
astro-ph/0412591,0,0,1,0
astro-ph/0412592,0,2,1,2
astro-ph/0412593,2,11,3,13
astro-ph/0412594,0,0,0,0
astro-ph/0412595,0,0,1,0
astro-ph/0412596,2,2,1,4
astro-ph/0412597,0,0,0,0
astro-ph/0412598,3,2,1,5
astro-ph/0412599,0,0,1,0
astro-ph/0412600,3,17,2,20
astro-ph/0412601,0,0,0,0
astro-ph/0412602,0,0,1,0
astro-ph/0412603,1,1,1,2
astro-ph/0412604,0,0,2,0
astro-ph/0412605,0,1,1,1
astro-ph/0412606,0,0,0,0
astro-ph/0412607,0,0,0,0
astro-ph/0412608,0,0,0,0
astro-ph/0412609,0,0,1,0
astro-ph/0412610,0,2,2,2
astro-ph/0412612,0,0,0,0
astro-ph/0412613,0,0,1,0
astro-ph/0412614,0,0,2,0
astro-ph/0412615,2,17,3,19
astro-ph/0412616,2,4,2,6
astro-ph/0412617,0,1,1,1
astro-ph/0412618,0,0,1,0
astro-ph/0412619,0,0,1,0
astro-ph/0412620,0,0,1,0
astro-ph/0412621,0,0,2,0
astro-ph/0412622,0,0,0,0
astro-ph/0412623,0,6,1,6
astro-ph/0412624,0,0,1,0
astro-ph/0412625,0,0,1,0
astro-ph/0412626,0,0,1,0
astro-ph/0412627,0,1,1,1
astro-ph/0412628,0,0,1,0
astro-ph/0412630,0,0,0,0
astro-ph/0412631,2,2,2,4
astro-ph/0412632,0,0,1,0
astro-ph/0412633,0,0,0,0
astro-ph/0412634,0,0,1,0
astro-ph/0412635,0,0,1,0
astro-ph/0412636,0,0,1,0
astro-ph/0412638,0,0,1,0
astro-ph/0412640,0,1,1,1
astro-ph/0412641,0,0,1,0
astro-ph/0412642,0,0,0,0
astro-ph/0412643,0,0,2,0
astro-ph/0412646,0,0,1,0
astro-ph/0412647,0,0,1,0
astro-ph/0412648,1,4,1,5
astro-ph/0412649,4,0,0,4
astro-ph/0412650,0,0,1,0
astro-ph/0412651,0,1,1,1
astro-ph/0412652,0,0,1,0
astro-ph/0412653,0,5,1,5
astro-ph/0412654,0,3,2,3
astro-ph/0412655,0,2,2,2
astro-ph/0412656,0,1,1,1
astro-ph/0412657,0,1,2,1
astro-ph/0412658,0,0,1,0
astro-ph/0412659,0,0,2,0
astro-ph/0412660,0,0,1,0
astro-ph/0412661,0,0,1,0
astro-ph/0412662,0,0,1,0
astro-ph/0412665,0,2,2,2
astro-ph/0412666,0,0,2,0
astro-ph/0412667,0,0,0,0
astro-ph/0412668,3,35,2,38
astro-ph/0412669,0,0,0,0
astro-ph/0412670,0,2,1,2
astro-ph/0412671,0,0,1,0
astro-ph/0412672,0,0,0,0
astro-ph/0412673,0,0,2,0
astro-ph/0412674,0,0,1,0
astro-ph/0412675,3,3,1,6
astro-ph/0412676,0,0,1,0
astro-ph/0412677,0,0,1,0
astro-ph/0412678,0,0,0,0
astro-ph/0412679,0,0,2,0
astro-ph/0412680,0,3,1,3
astro-ph/0412681,0,0,1,0
astro-ph/0412682,0,0,1,0
astro-ph/0412683,0,4,2,4
astro-ph/0412684,0,0,1,0
astro-ph/0412685,0,0,1,0
astro-ph/0412686,0,0,2,0
astro-ph/0412687,0,0,1,0
astro-ph/0412688,0,0,1,0
astro-ph/0412689,0,0,1,0
astro-ph/0412690,0,0,1,0
astro-ph/0412691,0,0,1,0
astro-ph/0412692,0,0,1,0
astro-ph/0412693,0,0,0,0
astro-ph/0412694,0,0,1,0
astro-ph/0412695,0,0,3,0
astro-ph/0412696,0,1,2,1
astro-ph/0412697,0,0,0,0
astro-ph/0412698,0,0,2,0
astro-ph/0412699,0,0,1,0
astro-ph/0412700,0,0,1,0
astro-ph/0412702,0,0,0,0
astro-ph/0412703,0,0,0,0
astro-ph/0412704,0,0,0,0
astro-ph/0412705,0,0,0,0
astro-ph/0412706,0,2,1,2
astro-ph/0412707,0,0,1,0
astro-ph/0412708,0,0,0,0
astro-ph/0501001,0,0,2,0
astro-ph/0501002,0,0,0,0
astro-ph/0501003,0,0,1,0
astro-ph/0501004,0,0,2,0
astro-ph/0501005,0,0,0,0
astro-ph/0501006,0,0,1,0
astro-ph/0501008,0,1,2,1
astro-ph/0501009,0,0,0,0
astro-ph/0501010,0,3,2,3
astro-ph/0501011,0,1,1,1
astro-ph/0501012,0,0,0,0
astro-ph/0501013,0,0,1,0
astro-ph/0501014,0,0,0,0
astro-ph/0501015,0,0,1,0
astro-ph/0501016,0,0,1,0
astro-ph/0501017,0,2,2,2
astro-ph/0501018,0,0,1,0
astro-ph/0501019,0,0,1,0
astro-ph/0501020,0,0,0,0
astro-ph/0501021,0,0,0,0
astro-ph/0501022,0,0,1,0
astro-ph/0501023,0,0,2,0
astro-ph/0501024,1,3,1,4
astro-ph/0501026,0,0,1,0
astro-ph/0501027,0,0,0,0
astro-ph/0501028,0,0,0,0
astro-ph/0501029,0,0,0,0
astro-ph/0501030,4,4,1,8
astro-ph/0501031,0,0,1,0
astro-ph/0501033,0,0,1,0
astro-ph/0501034,0,0,2,0
astro-ph/0501035,0,0,1,0
astro-ph/0501036,0,0,2,0
astro-ph/0501037,0,0,1,0
astro-ph/0501038,0,0,0,0
astro-ph/0501039,0,0,0,0
astro-ph/0501040,0,2,1,2
astro-ph/0501042,1,0,2,1
astro-ph/0501043,0,0,0,0
astro-ph/0501046,0,0,0,0
astro-ph/0501049,0,0,1,0
astro-ph/0501050,0,0,0,0
astro-ph/0501051,1,1,1,2
astro-ph/0501052,0,1,1,1
astro-ph/0501053,0,0,0,0
astro-ph/0501054,3,0,0,3
astro-ph/0501055,0,0,0,0
astro-ph/0501056,0,6,2,6
astro-ph/0501058,0,5,1,5
astro-ph/0501059,0,0,1,0
astro-ph/0501060,0,0,1,0
astro-ph/0501061,0,3,1,3
astro-ph/0501062,2,2,1,4
astro-ph/0501063,0,1,2,1
astro-ph/0501064,0,2,1,2
astro-ph/0501065,0,0,0,0
astro-ph/0501066,0,1,1,1
astro-ph/0501068,0,0,2,0
astro-ph/0501069,0,0,0,0
astro-ph/0501070,0,0,2,0
astro-ph/0501072,0,0,0,0
astro-ph/0501073,0,0,1,0
astro-ph/0501074,0,0,2,0
astro-ph/0501075,0,0,2,0
astro-ph/0501076,0,0,1,0
astro-ph/0501077,0,1,1,1
astro-ph/0501079,0,0,0,0
astro-ph/0501081,0,0,1,0
astro-ph/0501082,0,0,1,0
astro-ph/0501083,4,2,1,6
astro-ph/0501084,0,0,1,0
astro-ph/0501086,0,0,1,0
astro-ph/0501087,0,0,1,0
astro-ph/0501088,0,0,1,0
astro-ph/0501090,0,0,1,0
astro-ph/0501091,0,0,1,0
astro-ph/0501092,0,0,1,0
astro-ph/0501093,0,0,2,0
astro-ph/0501094,0,1,1,1
astro-ph/0501095,0,4,2,4
astro-ph/0501096,0,0,1,0
astro-ph/0501097,0,7,1,7
astro-ph/0501098,0,1,2,1
astro-ph/0501099,0,0,1,0
astro-ph/0501100,0,0,1,0
astro-ph/0501101,0,2,1,2
astro-ph/0501102,3,1,1,4
astro-ph/0501103,0,0,1,0
astro-ph/0501104,0,0,0,0
astro-ph/0501105,0,0,1,0
astro-ph/0501106,0,0,2,0
astro-ph/0501108,0,0,1,0
astro-ph/0501109,0,0,1,0
astro-ph/0501110,8,4,1,12
astro-ph/0501111,0,0,1,0
astro-ph/0501113,1,0,1,1
astro-ph/0501114,0,0,1,0
astro-ph/0501115,0,0,0,0
astro-ph/0501116,0,0,1,0
astro-ph/0501117,0,0,1,0
astro-ph/0501118,0,0,1,0
astro-ph/0501120,0,4,2,4
astro-ph/0501122,0,1,1,1
astro-ph/0501123,0,2,2,2
astro-ph/0501125,0,0,2,0
astro-ph/0501126,0,0,0,0
astro-ph/0501128,2,16,2,18
astro-ph/0501129,0,7,2,7
astro-ph/0501130,0,20,2,20
astro-ph/0501131,0,0,2,0
astro-ph/0501132,0,0,2,0
astro-ph/0501133,0,0,1,0
astro-ph/0501134,1,6,1,7
astro-ph/0501135,0,0,2,0
astro-ph/0501136,0,0,1,0
astro-ph/0501137,0,0,0,0
astro-ph/0501139,0,8,3,8
astro-ph/0501140,0,0,0,0
astro-ph/0501141,0,0,2,0
astro-ph/0501142,0,0,1,0
astro-ph/0501143,0,0,2,0
astro-ph/0501144,0,0,1,0
astro-ph/0501145,0,0,1,0
astro-ph/0501146,0,0,1,0
astro-ph/0501147,0,8,3,8
astro-ph/0501148,2,1,1,3
astro-ph/0501149,0,0,1,0
astro-ph/0501150,1,5,2,6
astro-ph/0501151,0,0,1,0
astro-ph/0501152,0,0,2,0
astro-ph/0501153,0,0,0,0
astro-ph/0501154,0,0,1,0
astro-ph/0501155,0,0,1,0
astro-ph/0501156,0,0,1,0
astro-ph/0501157,0,0,0,0
astro-ph/0501158,0,0,2,0
astro-ph/0501159,0,1,1,1
astro-ph/0501160,0,0,1,0
astro-ph/0501161,1,10,2,11
astro-ph/0501162,1,5,2,6
astro-ph/0501163,2,0,1,2
astro-ph/0501164,0,0,1,0
astro-ph/0501165,0,0,2,0
astro-ph/0501166,0,0,1,0
astro-ph/0501167,0,0,0,0
astro-ph/0501168,0,1,2,1
astro-ph/0501169,1,0,1,1
astro-ph/0501170,0,0,0,0
astro-ph/0501172,1,1,2,2
astro-ph/0501173,1,4,3,5
astro-ph/0501174,4,11,2,15
astro-ph/0501175,0,3,2,3
astro-ph/0501177,1,0,0,1
astro-ph/0501178,1,5,2,6
astro-ph/0501179,0,0,2,0
astro-ph/0501180,0,0,0,0
astro-ph/0501181,0,0,1,0
astro-ph/0501182,0,1,1,1
astro-ph/0501183,0,0,2,0
astro-ph/0501184,0,0,2,0
astro-ph/0501185,0,0,0,0
astro-ph/0501186,0,0,1,0
astro-ph/0501187,2,0,1,2
astro-ph/0501188,0,0,1,0
astro-ph/0501190,0,4,3,4
astro-ph/0501191,0,1,1,1
astro-ph/0501192,0,0,1,0
astro-ph/0501193,0,1,1,1
astro-ph/0501194,2,4,2,6
astro-ph/0501195,0,0,1,0
astro-ph/0501196,0,0,2,0
astro-ph/0501197,0,0,1,0
astro-ph/0501198,0,0,1,0
astro-ph/0501199,0,0,1,0
astro-ph/0501200,0,1,1,1
astro-ph/0501201,0,1,2,1
astro-ph/0501203,0,0,1,0
astro-ph/0501204,0,8,2,8
astro-ph/0501205,0,0,0,0
astro-ph/0501206,0,1,2,1
astro-ph/0501207,0,0,0,0
astro-ph/0501208,0,0,1,0
astro-ph/0501209,0,0,0,0
astro-ph/0501210,0,3,1,3
astro-ph/0501211,2,8,2,10
astro-ph/0501212,0,0,1,0
astro-ph/0501213,0,6,1,6
astro-ph/0501214,0,0,1,0
astro-ph/0501215,0,0,1,0
astro-ph/0501217,0,0,0,0
astro-ph/0501218,0,0,1,0
astro-ph/0501219,0,2,2,2
astro-ph/0501220,0,1,1,1
astro-ph/0501221,0,0,0,0
astro-ph/0501222,0,0,0,0
astro-ph/0501223,0,0,1,0
astro-ph/0501224,1,2,1,3
astro-ph/0501225,0,0,1,0
astro-ph/0501226,0,0,0,0
astro-ph/0501227,0,1,2,1
astro-ph/0501228,0,0,1,0
astro-ph/0501229,0,0,1,0
astro-ph/0501231,0,0,1,0
astro-ph/0501232,0,0,0,0
astro-ph/0501234,0,0,1,0
astro-ph/0501237,0,0,1,0
astro-ph/0501238,0,0,0,0
astro-ph/0501239,0,0,0,0
astro-ph/0501240,0,0,1,0
astro-ph/0501241,1,1,1,2
astro-ph/0501242,0,0,1,0
astro-ph/0501243,0,0,1,0
astro-ph/0501244,0,1,1,1
astro-ph/0501245,0,1,1,1
astro-ph/0501246,1,0,0,1
astro-ph/0501247,0,0,1,0
astro-ph/0501248,0,0,1,0
astro-ph/0501249,0,0,0,0
astro-ph/0501250,0,3,2,3
astro-ph/0501251,0,0,1,0
astro-ph/0501252,0,0,1,0
astro-ph/0501253,2,10,2,12
astro-ph/0501254,0,0,2,0
astro-ph/0501255,0,0,1,0
astro-ph/0501256,0,1,1,1
astro-ph/0501257,0,0,0,0
astro-ph/0501258,0,0,2,0
astro-ph/0501259,1,0,0,1
astro-ph/0501260,0,0,1,0
astro-ph/0501261,0,0,1,0
astro-ph/0501262,3,4,1,7
astro-ph/0501263,0,0,1,0
astro-ph/0501265,2,4,1,6
astro-ph/0501266,0,0,1,0
astro-ph/0501267,0,1,2,1
astro-ph/0501269,0,5,2,5
astro-ph/0501270,5,30,2,35
astro-ph/0501271,1,0,1,1
astro-ph/0501272,0,0,1,0
astro-ph/0501273,0,1,2,1
astro-ph/0501275,1,0,0,1
astro-ph/0501277,0,0,0,0
astro-ph/0501278,0,0,0,0
astro-ph/0501279,0,0,1,0
astro-ph/0501280,0,0,0,0
astro-ph/0501281,0,0,1,0
astro-ph/0501282,0,1,1,1
astro-ph/0501283,0,0,0,0
astro-ph/0501284,0,0,1,0
astro-ph/0501285,0,4,1,4
astro-ph/0501286,0,0,2,0
astro-ph/0501287,1,4,1,5
astro-ph/0501288,1,2,1,3
astro-ph/0501289,0,1,1,1
astro-ph/0501296,1,3,1,4
astro-ph/0501297,0,2,2,2
astro-ph/0501298,0,0,0,0
astro-ph/0501299,0,0,0,0
astro-ph/0501300,0,0,0,0
astro-ph/0501301,0,0,1,0
astro-ph/0501302,0,0,1,0
astro-ph/0501304,0,0,0,0
astro-ph/0501305,0,0,0,0
astro-ph/0501306,1,0,1,1
astro-ph/0501307,4,0,0,4
astro-ph/0501308,1,2,2,3
astro-ph/0501309,0,0,1,0
astro-ph/0501310,0,5,1,5
astro-ph/0501311,0,0,0,0
astro-ph/0501312,6,0,0,6
astro-ph/0501313,0,8,2,8
astro-ph/0501314,0,0,0,0
astro-ph/0501315,0,0,1,0
astro-ph/0501316,0,0,0,0
astro-ph/0501317,0,8,2,8
astro-ph/0501318,0,0,0,0
astro-ph/0501319,0,0,0,0
astro-ph/0501320,6,44,2,50
astro-ph/0501321,0,8,2,8
astro-ph/0501322,0,0,1,0
astro-ph/0501324,0,0,1,0
astro-ph/0501325,0,0,2,0
astro-ph/0501326,0,0,1,0
astro-ph/0501327,0,4,1,4
astro-ph/0501328,0,0,1,0
astro-ph/0501330,0,0,0,0
astro-ph/0501331,0,0,1,0
astro-ph/0501332,0,0,0,0
astro-ph/0501333,0,2,1,2
astro-ph/0501334,0,0,0,0
astro-ph/0501335,0,0,2,0
astro-ph/0501336,0,1,1,1
astro-ph/0501338,0,0,1,0
astro-ph/0501339,0,0,2,0
astro-ph/0501340,0,0,0,0
astro-ph/0501341,4,6,1,10
astro-ph/0501342,0,0,1,0
astro-ph/0501343,0,0,1,0
astro-ph/0501344,0,3,2,3
astro-ph/0501345,0,4,2,4
astro-ph/0501346,0,0,0,0
astro-ph/0501347,0,0,0,0
astro-ph/0501348,0,0,0,0
astro-ph/0501349,1,9,2,10
astro-ph/0501350,0,0,1,0
astro-ph/0501351,1,0,1,1
astro-ph/0501352,0,0,2,0
astro-ph/0501354,1,4,1,5
astro-ph/0501355,0,4,2,4
astro-ph/0501356,0,0,1,0
astro-ph/0501357,0,0,1,0
astro-ph/0501358,0,0,2,0
astro-ph/0501359,2,8,2,10
astro-ph/0501360,0,6,2,6
astro-ph/0501361,0,0,1,0
astro-ph/0501362,0,0,0,0
astro-ph/0501363,0,0,1,0
astro-ph/0501364,0,0,2,0
astro-ph/0501365,0,0,1,0
astro-ph/0501366,0,0,1,0
astro-ph/0501367,0,0,0,0
astro-ph/0501368,0,0,0,0
astro-ph/0501370,0,2,2,2
astro-ph/0501371,2,3,2,5
astro-ph/0501373,0,0,1,0
astro-ph/0501374,0,0,0,0
astro-ph/0501375,0,0,2,0
astro-ph/0501376,0,0,1,0
astro-ph/0501377,0,9,2,9
astro-ph/0501378,0,0,0,0
astro-ph/0501379,2,51,2,53
astro-ph/0501380,0,0,1,0
astro-ph/0501381,0,0,0,0
astro-ph/0501382,0,0,2,0
astro-ph/0501383,2,2,1,4
astro-ph/0501384,2,4,1,6
astro-ph/0501385,0,0,0,0
astro-ph/0501386,1,12,2,13
astro-ph/0501387,0,1,1,1
astro-ph/0501388,0,0,1,0
astro-ph/0501389,5,4,1,9
astro-ph/0501390,0,0,1,0
astro-ph/0501391,3,0,0,3
astro-ph/0501392,0,0,1,0
astro-ph/0501393,0,0,1,0
astro-ph/0501394,2,0,1,2
astro-ph/0501395,2,2,1,4
astro-ph/0501396,0,0,1,0
astro-ph/0501397,0,0,1,0
astro-ph/0501398,0,0,2,0
astro-ph/0501399,0,0,0,0
astro-ph/0501401,0,0,1,0
astro-ph/0501402,0,1,1,1
astro-ph/0501403,0,0,1,0
astro-ph/0501404,0,0,1,0
astro-ph/0501405,0,0,1,0
astro-ph/0501406,2,0,1,2
astro-ph/0501407,0,0,1,0
astro-ph/0501408,0,0,1,0
astro-ph/0501409,0,0,0,0
astro-ph/0501410,0,0,1,0
astro-ph/0501411,2,9,2,11
astro-ph/0501412,0,1,2,1
astro-ph/0501413,0,0,0,0
astro-ph/0501415,0,0,2,0
astro-ph/0501417,0,0,1,0
astro-ph/0501418,0,0,1,0
astro-ph/0501419,0,0,1,0
astro-ph/0501420,0,0,1,0
astro-ph/0501422,0,3,2,3
astro-ph/0501423,0,0,0,0
astro-ph/0501424,0,0,1,0
astro-ph/0501425,0,1,1,1
astro-ph/0501426,0,0,1,0
astro-ph/0501427,3,6,2,9
astro-ph/0501429,0,0,0,0
astro-ph/0501431,0,0,1,0
astro-ph/0501432,1,0,0,1
astro-ph/0501433,0,0,1,0
astro-ph/0501434,0,0,1,0
astro-ph/0501436,0,12,2,12
astro-ph/0501437,0,0,0,0
astro-ph/0501438,0,0,0,0
astro-ph/0501439,0,5,2,5
astro-ph/0501440,0,0,1,0
astro-ph/0501442,0,0,1,0
astro-ph/0501443,0,0,1,0
astro-ph/0501444,1,2,1,3
